2017-08-15 15:30:01,111 [ClusterScheduler_Worker-14] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:31:00,005 [ClusterScheduler_Worker-16] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:31:00,917 [ClusterScheduler_Worker-18] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:32:00,456 [ClusterScheduler_Worker-20] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:32:00,982 [ClusterScheduler_Worker-2] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:32:59,171 [ClusterScheduler_Worker-4] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:33:00,143 [ClusterScheduler_Worker-6] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:33:59,127 [ClusterScheduler_Worker-8] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:34:00,101 [ClusterScheduler_Worker-10] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:34:59,116 [ClusterScheduler_Worker-12] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:35:00,127 [ClusterScheduler_Worker-14] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:35:59,170 [ClusterScheduler_Worker-16] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:36:00,128 [ClusterScheduler_Worker-18] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:36:59,193 [ClusterScheduler_Worker-20] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:37:00,116 [ClusterScheduler_Worker-2] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:37:59,182 [ClusterScheduler_Worker-4] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:38:00,117 [ClusterScheduler_Worker-6] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:38:59,116 [ClusterScheduler_Worker-8] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:39:00,100 [ClusterScheduler_Worker-10] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:39:59,141 [ClusterScheduler_Worker-12] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:40:00,140 [ClusterScheduler_Worker-14] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:40:59,199 [ClusterScheduler_Worker-16] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:41:00,149 [ClusterScheduler_Worker-18] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
2017-08-15 15:41:59,164 [ClusterScheduler_Worker-20] INFO  com.icinfo.platform.quartz.factory.MySyncJobFactory - SyncJobFactory execute
